Car ID,Title,Price,Category,Brand,Model,Year,Tax Type,Condition,Body Type,Fuel,Transmission,Color,District,City
11073380,Tacoma 2009 TRD sport JBL ទ្រុងវែង,24500,Cars for Sale,Toyota,Tacoma,2009,Tax Paper,New,Pickup,Petrol,Auto,White,Phnom Penh,Mean Chey
11608652,RAV 4 ឆ្នាំ 1997   ឡានស្អាត គ្រឿងក្នុងថ្មី មិនបុកមិនប៉ះ មុខក្រោយស្អាត មិនបុក,4600,Cars for Sale,Toyota,RAV4,1997,Plate Number,Used,NaN,Petrol,Auto,Black,Phnom Penh,Saensokh
11579477,លក់ RAV4 L ប៉ុង1 2002,9500,Cars for Sale,Toyota,RAV4,2002,Plate Number,Used,Other,Petrol,Auto,White,Phnom Penh,Dangkao
11635806,Prius 09 full touring,13800,Cars for Sale,Toyota,Prius,2009,Plate Number,Used,Sedan,Hybrid,NaN,White,Phnom Penh,Tuol Kouk
11656606,Toyota Camry 02 ដំបូលបើក ពោង8,8700,Cars for Sale,Toyota,Camry,2012,Plate Number,Used,Sedan,Petrol,Auto,White,Phnom Penh,Por Senchey
11643453,Alphard 2010 Option G កៅអីចុច2 DVD គូថបឺត,25800,Cars for Sale,Toyota,Alphard,2010,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11439974,Toyota Tundra,33500,Cars for Sale,Toyota,Tundra,2015,Plate Number,Used,NaN,Petrol,Auto,Silver,Phnom Penh,Por Senchey
11663509,ឡានលក់ប្រញាប់លុយ03ប៉ុង1,14000,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Tuol Kouk
11542138,Highlander 09 V6 hybrid Full Option ប៉ុង2,31600,Cars for Sale,Toyota,Highlander,2009,Tax Paper,New,SUV,Hybrid,Auto,White,Phnom Penh,Chbar Ampov
11625457,Camery full option color white year 2007,15800,Cars for Sale,Toyota,Camry,2007,Tax Paper,Used,NaN,NaN,Auto,White,Phnom Penh,Mean Chey
11668529,RAV4L 2001p1បេីកតំបូលលក់7800$ចរចារ,7800,Cars for Sale,Toyota,RAV4,2001,Tax Paper,New,NaN,Petrol,Auto,Silver,Phnom Penh,Chamkar Mon
11667213,លក់ឡាន Prius 04 full option ម្ចាស់ដេីម ចេញកាត់ឈ្មោះអោយ,8200,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Petrol,Auto,Gray,Phnom Penh,Doun Penh
11206617,Toyota Prius 2012 plug in ១០ មឺនម៉ាយ,19300,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Phnom Penh,Saensokh
11559083,Prius 2012 Option 3,18700,Cars for Sale,Toyota,Prius,2012,Plate Number,Used,Sedan,Hybrid,Auto,White,Phnom Penh,Chbar Ampov
11648490,Highlander 2005 V 4 ប៉ុង១ អត់បុក ខ្ចី,15800,Cars for Sale,Toyota,Highlander,2005,Plate Number,Used,NaN,Petrol,Auto,Silver,Phnom Penh,Mean Chey
11581004,Toyota Tacma,16500,Cars for Sale,Toyota,Tacoma,2007,Plate Number,Used,NaN,NaN,Auto,White,Phnom Penh,Doun Penh
11668447,Camry 2002 ABS កៅអីចុច,10000,Cars for Sale,Toyota,Camry,2002,Plate Number,Used,Sedan,Petrol,Auto,White,Phnom Penh,Saensokh
11204269,Toyota Tundra Platinum Full 2022,110000,Cars for Sale,Toyota,Tundra,2022,Tax Paper,New,Pickup,Petrol,Auto,Black,Phnom Penh,Chrouy Changva
11564495,Toyota Alphard 010អូតូ3/VIP,16500,Cars for Sale,Toyota,Alphard,2010,Tax Paper,New,MPV (Minivan),Petrol,Manual,White,Siem Reap,Krong Siem Reab
11613898,TOYOTA VELOZ 2024,33800,Cars for Sale,Toyota,Veloz,2024,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Chamkar Mon
11375761,Sell Tacoma 2008 ប៉ុង1ប៉ុងភ្លេីង,15800,Cars for Sale,Toyota,Tacoma,2008,Tax Paper,New,NaN,NaN,Auto,Blue,Phnom Penh,Saensokh
11190931,Toyota Alphard 2024 HEV brand New,186000,Cars for Sale,Toyota,Alphard,2024,Tax Paper,New,MPV (Minivan),Hybrid,Auto,White,Phnom Penh,Prampir Meakkakra
11642486,SALE HIGHLANDER 01 V4 pong 1,11900,Cars for Sale,Toyota,Highlander,2001,Plate Number,Used,NaN,NaN,Manual,Gold,Phnom Penh,Mean Chey
11610601,Toyota Highlander 2002 V6 pong2,14800,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11622691,Highlender 01 V6 P1,12800,Cars for Sale,Toyota,Highlander,2001,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Chrouy Changva
11563294,🚘 អាចបង់រំលស់​១០០%​ 2014​ Toyota Prius plug-in ប្រេីសាក់ភ្លេីងរដ្ធបាន(អគ្គិសនី),19999,Cars for Sale,Toyota,Prius,2014,Tax Paper,New,Sedan,Hybrid,Auto,Gray,Phnom Penh,Mean Chey
11409759,Person prius 011 for sele,17300,Cars for Sale,Toyota,Prius,2011,Plate Number,Used,Hatchback,Hybrid,Auto,Silver,Phnom Penh,Por Senchey
11391421,Prius 2010 Solar,18000,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Phnom Penh,Saensokh
11256636,Prius plug in ទឹកសណ្តែកឡានមូល ទឹកថ្នាំហ្សីន ១ជុំ,19200,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Hatchback,Hybrid,Auto,Blue,Phnom Penh,Saensokh
11640200,Tacoma 07,15800,Cars for Sale,Toyota,Tacoma,2007,Plate Number,Used,Pickup,Petrol,Auto,White,Kampong Thom,Krong Stueng Saen
11659635,ឡានលក់ Toyota Tundra ឆ្នាំ2014 Edition 1794 Full Option អូតូកាប់ពីតាស់,29500,Cars for Sale,Toyota,Tundra,2014,Plate Number,Used,Pickup,Petrol,Auto,White,Siem Reap,Krong Siem Reab
11440755,corolla fulloption,2800,Cars for Sale,Toyota,Corolla,1994,Plate Number,Used,Sedan,Petrol,Auto,Red,Siem Reap,Krong Siem Reab
11656715,Toyota Prius 2011 Option 2 Up Android 360 ថ្មី​គ្មានទាស់​ ទឹក​ថ្នាំហ្សុីនមួយជុំ​,17800,Cars for Sale,Toyota,Prius,2011,Plate Number,Used,Sedan,Hybrid,Auto,Gray,Phnom Penh,Por Senchey
11668419,Tacoma 2005 ប៉ុង 1 ទ្វាហែក,10800,Cars for Sale,Toyota,Tacoma,2005,Plate Number,Used,Pickup,Petrol,Auto,White,Phnom Penh,Saensokh
11518640,Prius សឡា ថ្នាំសុីន100%,20900,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,Sedan,Hybrid,Auto,White,Phnom Penh,Saensokh
11608494,Tacoma 012 ប៉ុង២ កាប់តាស់ JBL full Edition ឡានថ្មី,24500,Cars for Sale,Toyota,Tacoma,2012,Tax Paper,New,Pickup,Petrol,Auto,Silver,Phnom Penh,Mean Chey
11588179,លក់Toyota prius2004full ផែនស្អាត,8500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Chamkar Mon
11657287,ម្ចាស់​ដើម​ទីមួយ​ 4ម៉ាស៊ីន​ ​ប៉ុង​1​ធានា​ឡាន​ស្អាត​អត់​បុក​អត់​ច្រេះ​ទឹក​ថ្នាំ​សុីនចង់​មួយ​ជុំ​,16200,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Tuol Kouk
11661826,ឡានលក់ 012 optional 3,18900,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,SUV,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11648180,2010 Toyota Prius option5,18900,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Sedan,NaN,Auto,Silver,Phnom Penh,Tuol Kouk
11555029,2008 VIP V8 Diesel update 2021,43500,Cars for Sale,Toyota,Land Cruiser,2008,Plate Number,Used,SUV,Diesel,Auto,White,Phnom Penh,Tuol Kouk
11448371,លក់Toyota prius2004 Full,8500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Hybrid,Auto,Silver,Phnom Penh,Chamkar Mon
11474141,Toyota Corolla,3450,Cars for Sale,Toyota,Corolla,1998,Plate Number,Used,Sedan,Petrol,Auto,Black,Kampong Speu,Krong Odongk Maechay
11638711,លក់បន្ទាន់,10000,Cars for Sale,Toyota,Camry,2008,Plate Number,Used,Sedan,Petrol,Auto,Black,Phnom Penh,Mean Chey
11566726,Prius 013 opt 3,22800,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,NaN,NaN,Auto,White,Phnom Penh,Tuol Kouk
11589732,Prius Turing 2007 Full,12700,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,Sedan,Hybrid,Auto,Gray,Phnom Penh,Chbar Ampov
11265736,Alphard 2024 កៅអីដើកណ្តាល ខ្លាញ់គោ,184000,Cars for Sale,Toyota,Alphard,2024,Tax Paper,New,MPV (Minivan),Petrol,Auto,Black,Phnom Penh,Tuol Kouk
11650466,ឡានលក់06 full,9000,Cars for Sale,Toyota,Prius,2006,Plate Number,Used,NaN,NaN,Auto,Silver,Preah Sihanouk,Krong Preah Sihanouk
11526205,Toyota Prius 2007 Full Option ឡានកាលីថ្មីណាស់បងប្អូន ទឹកថ្នាំសុីនម៉ាជុំ  🇺🇸🥇មកមើលដឹងតែពេញចិត្ត,13500,Cars for Sale,Toyota,Prius,2007,Tax Paper,New,Sedan,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11283184,Pruis09 HF ស្អាតថ្មី (អាចវៃដូបាន),12900,Cars for Sale,Toyota,Prius,2009,Plate Number,Used,SUV,Petrol,NaN,White,Phnom Penh,Por Senchey
11668554,Prius options 5 🌺មូលដូចបាល,18500,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,NaN,NaN,Auto,White,Phnom Penh,Ruessei Kaev
11296851,"Toyota Rush 2006 SWB 4x4 Automatic ( Super RARE, Collector Item )",14250,Cars for Sale,Toyota,Rush,2006,Plate Number,Used,SUV,Petrol,Auto,White,Banteay Meanchey,Krong Paoy Paet
11386046,Highlander 2001,10080,Cars for Sale,Toyota,Highlander,2001,Plate Number,Used,SUV,Petrol,Auto,Red,Phnom Penh,Por Senchey
11595644,ឡានស្អាត់លក់ប្រញាប់ឈុយ camry 07(hybrid),14500,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Kampong Speu,Krong Chbar Mon
11460306,ទំនិញថ្មី ALPHARD HYBRID ឆ្នាំ04,14500,Cars for Sale,Toyota,Alphard,2004,Plate Number,Used,NaN,NaN,Auto,Silver,Phnom Penh,Por Senchey
11566716,RAV4 02,9000,Cars for Sale,Toyota,RAV4,2002,Plate Number,Used,SUV,Diesel,Auto,Gray,Phnom Penh,Dangkao
11668544,RAV4L 2001p1បេីកតំបូលលក់7800$,7800,Cars for Sale,Toyota,RAV4,2001,Tax Paper,New,NaN,Petrol,Auto,Silver,Phnom Penh,Chamkar Mon
11461646,"Toyota Hilux REVO 2021 $43,200",43200,Cars for Sale,Toyota,Hilux REVO,2021,Plate Number,Used,NaN,Diesel,Auto,White,Phnom Penh,Doun Penh
11523657,09 Full Touring សាង មាន🐝,13600,Cars for Sale,Toyota,Prius,2009,Tax Paper,New,Sedan,Hybrid,Auto,White,Phnom Penh,Ruessei Kaev
11495172,Tundra 2007ឡើង 021,18500,Cars for Sale,Toyota,Tundra,2007,Plate Number,Used,SUV,Petrol,Auto,Brown,Phnom Penh,Saensokh
11556039,ឡានលក់,13900,Cars for Sale,Toyota,Prius,2008,Tax Paper,New,NaN,NaN,Auto,White,Phnom Penh,Saensokh
11444161,Toyota Hiace premium 2024 Japan 🇯🇵,69900,Cars for Sale,Toyota,Hiace,2024,Tax Paper,New,MPV (Minivan),Diesel,Auto,Gold,Phnom Penh,Tuol Kouk
11575772,មហាថ្មី Pruis 010 តំបូលសូលា បើក Option 3 JBL,16800,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,Sedan,Hybrid,Auto,Gold,Siem Reap,Krong Siem Reab
11653761,ឡានលក់,12400,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,Other,Petrol,Auto,Silver,Phnom Penh,Por Senchey
11665847,2012 Toyota Prius V Option 3,18200,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Hatchback,Hybrid,Auto,White,Phnom Penh,Por Senchey
11583590,Camery 07 Le gold,13662,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Other,Petrol,Auto,Other,Phnom Penh,Saensokh
11666826,ឡានលក់,40000,Cars for Sale,Toyota,Yaris CROSS,2024,Tax Paper,Used,SUV,Hybrid,NaN,Black,Phnom Penh,Chbar Ampov
11373434,Camry 07 LE លក់,15300,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Sedan,Petrol,Auto,Silver,Battambang,Krong Battambang
11650993,Toyota Prius Full Option 2006,10600,Cars for Sale,Toyota,Prius,2006,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Phnom Penh,Saensokh
11624260,013 options 4ម្ចាស់ដើម,18500,Cars for Sale,Toyota,Prius,2013,Plate Number,Used,Sedan,Hybrid,Auto,Silver,Phnom Penh,Tuol Kouk
11370668,Toyota Prius2012🚘Options5🚘🚘,23300,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,Sedan,Petrol,Auto,White,Phnom Penh,Saensokh
11661100,Prius 2005 Full No map,8200,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,Other,Hybrid,Auto,Blue,Siem Reap,Angkor Chum
11660725,លក់ហាយលែនឌឆ្នាំ2002V6ប៉ុង2លីមីធីតបសសjBlfol,13500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,NaN,Petrol,NaN,Silver,Phnom Penh,Dangkao
11620853,Toyota Prius,22500,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,NaN,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11408105,TOYOTA Camry,10500,Cars for Sale,Toyota,Camry,2002,Plate Number,Used,Other,Petrol,Auto,Gold,Kandal,Mukh Kampul
11660725,លក់ហាយលែនឌឆ្នាំ2002V6ប៉ុង2លីមីធីតបសសjBlfol,13500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,NaN,Petrol,NaN,Silver,Phnom Penh,Dangkao
11533241,Toyota RAV4,4800,Cars for Sale,Toyota,RAV4,1998,Tax Paper,Used,Other,Petrol,Manual,Silver,Kratie,Chhloung
11098371,Alphard 2024 កៅអីធំ ថ្មីខ្លាញ់គោ Big Seat,190000,Cars for Sale,Toyota,Alphard,2024,Tax Paper,New,MPV (Minivan),Petrol,Auto,Black,Phnom Penh,Tuol Kouk
11585688,Tacoma 2013,22800,Cars for Sale,Toyota,Tacoma,2013,Tax Paper,New,Pickup,Petrol,Auto,Silver,Phnom Penh,Por Senchey
11573073,Toyota Prius 2013 តំបូលសូឡារ ថ្នាំហ្សីន 97% ខ្ចៅ 7 ព៌ណ,21800,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,Hatchback,Hybrid,Auto,White,Phnom Penh,Saensokh
11614521,🔥𝗧𝗢𝗬𝗢𝗧𝗔 𝗣𝗥𝗜𝗨𝗦 2010 𝗢𝗽𝘁𝗶𝗼𝗻3-𝗦𝗼𝗹𝗮,18300,Cars for Sale,Toyota,Prius,2010,Tax Paper,New,Sedan,Hybrid,Auto,Gray,Phnom Penh,Saensokh
11668523,Land crucriser1992,5000,Cars for Sale,Toyota,Land Cruiser,1992,Plate Number,Used,NaN,Diesel,Auto,White,Phnom Penh,Boeng Keng Kang
11486440,Toyota Corolla Cross 2023,38500,Cars for Sale,Toyota,Corolla CROSS,2023,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Saensokh
11668409,Tacoma 2005 ប៉ុង 1 ទ្រុងវែង,12500,Cars for Sale,Toyota,Tacoma,2005,Plate Number,Used,Pickup,Petrol,Auto,Gold,Phnom Penh,Saensokh
11631675,2008,14300,Cars for Sale,Toyota,Tacoma,2008,Plate Number,Used,Pickup,Petrol,Auto,Gold,Phnom Penh,Kamboul
11351809,ឡានលក់ Toyota Highlander 03 P 2  Limited ទឹកប្រាក់,13800,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,SUV,NaN,Auto,Silver,Phnom Penh,Por Senchey
11617133,2024 NEW TOYOTA LAND CRUISER 3.5L TWIN TURBO V.X.R,199999,Cars for Sale,Toyota,Land Cruiser,2024,Tax Paper,New,SUV,Petrol,Auto,Black,Phnom Penh,Tuol Kouk
11604646,Toyota Sienna,8500,Cars for Sale,Toyota,Sienna,2021,Plate Number,Used,SUV,NaN,Auto,Silver,Phnom Penh,Doun Penh
11510734,Prius 08 FULL OPTION,12900,Cars for Sale,Toyota,Prius,2008,Plate Number,Used,Hatchback,Hybrid,NaN,White,Phnom Penh,Saensokh
11664308,Land 2012 2W PP 中文,55800,Cars for Sale,Toyota,Land Cruiser,2012,Plate Number,New,SUV,Diesel,Auto,Black,Phnom Penh,Tuol Kouk
11463055,ឡានចង់លក់ដូរសារី Toyota HiluxRally2001ថ្មីគ្មានបុកប៉ះតំលៃ43900$ចរចារសៀមរាប,43900,Cars for Sale,Toyota,Hilux Rally,2021,Plate Number,New,Pickup,Diesel,Auto,White,Siem Reap,Krong Siem Reab
11539897,Toyota Prius,16900,Cars for Sale,Toyota,Prius,2014,Tax Paper,Used,Hatchback,Hybrid,Auto,Gray,Phnom Penh,Saensokh
11665082,ឡានលក់,15900,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,Hatchback,Petrol,NaN,Gray,Phnom Penh,Ruessei Kaev
11668502,មេឡានមហាថ្មី Rav4 L 2002 ប៉ុង1 តុបតែងម៉ាអ៊ែមគ្មានកន្លែងទាស់ ម្ចាស់ដើមប្រើតិចណាស់ ឡាននៅថ្មីខ្លាំង,9200,Cars for Sale,Toyota,RAV4,2002,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Tuol Kouk
11661826,ឡានលក់ 012 optional 3,18900,Cars for Sale,Toyota,Prius,2012,Tax Paper,New,SUV,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11540811,Tacoma 2002 for sale,8350,Cars for Sale,Toyota,Tacoma,2002,Plate Number,Used,Pickup,Petrol,Auto,Silver,Takeo,Treang
11265734,Alphard 2024 កៅអីដើកណ្តាល ខ្លាញ់គោ មានស្រាប់,184000,Cars for Sale,Toyota,Alphard,2024,Tax Paper,New,MPV (Minivan),Petrol,Auto,White,Phnom Penh,Tuol Kouk
11525606,Camry07 ម្ចាស់ដើម,17820,Cars for Sale,Toyota,Camry,2007,Plate Number,New,NaN,NaN,Auto,White,Tboung Khmum,Memot
11663556,Alphard 2010,23900,Cars for Sale,Toyota,Alphard,2010,Tax Paper,Used,MPV (Minivan),Petrol,Auto,White,Phnom Penh,Saensokh
11524501,PRIUS 2011 Option3 JBL មូលតិល អូតូឆែកល្អណាស់ ផែនមេឡាន,19700,Cars for Sale,Toyota,Prius,2011,Tax Paper,New,Sedan,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11400329,Tacnma 1996ម៉ាស៍ូត,4500,Cars for Sale,Toyota,Tacoma,1996,Plate Number,Used,Pickup,Diesel,Manual,Black,NaN,Phnom Penh
11426738,Toyota Prius 2009 full អត់បុកអត់ច្រេស​ ETA 27-09-24,13300,Cars for Sale,Toyota,Prius,2009,Tax Paper,Used,Hatchback,Hybrid,Auto,Gray,Phnom Penh,Por Senchey
11668546,Camry XLE 2007 full options,15500,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,SUV,Petrol,Auto,Gray,Phnom Penh,Tuol Kouk
11531124,តម្លៃពិសេស TOYOTA Prius ឆ្នាំ2013,19900,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,Hatchback,Hybrid,Auto,Gray,Phnom Penh,Ruessei Kaev
11668546,Camry XLE 2007 full options,15500,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,SUV,Petrol,Auto,Gray,Phnom Penh,Tuol Kouk
11668520,camry99Le abs ឡានស្អាត លេងយ៉ានគុជលក់ 4600$$,4600,Cars for Sale,Toyota,Camry,1999,Tax Paper,New,NaN,Petrol,Auto,Black,Phnom Penh,Chamkar Mon
11588125,Highlander 02 V4 P1ទឹកមាស 2Ó.ម្ចាស់ដើម ធានាឡានស្អាតអត់បុកអត់ប៉ះ មិនច្រេះ សាច់ដៃខ្ចី ទឹកថ្នាំស៊ីន 85%,12800,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Mean Chey
11421072,Toyota Prius,18500,Cars for Sale,Toyota,Prius,2013,Plate Number,Used,SUV,Petrol,Auto,Blue,Takeo,Samraong
11511859,Highlander,12200,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Ruessei Kaev
11519357,Toyota ALPHARD 2019,85000,Cars for Sale,Toyota,Alphard,2019,Tax Paper,New,MPV (Minivan),Petrol,Auto,Black,Phnom Penh,Kamboul
11324849,Corolla cross 2023Full option ស្កុត1ជុំចូលតាមក្រុមហ៊ុន Toyota នៅធានាពីក្រុមហ៊ុន Toyota,38000,Cars for Sale,Toyota,Corolla CROSS,2023,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Tuol Kouk
11561223,Toyota Tacoma,5300,Cars for Sale,Toyota,Tacoma,2002,Plate Number,Used,Pickup,Petrol,Auto,Silver,Phnom Penh,Chbar Ampov
11666987,"Camry 2007, hybrid full option បើកដំបូល",16200,Cars for Sale,Toyota,Camry,2007,Plate Number,New,Other,Petrol,Auto,White,Phnom Penh,Mean Chey
11668552,ឡានលក់07 h-full,9800,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,Sedan,Hybrid,Auto,Gold,Phnom Penh,Mean Chey
11661706,PRIUS 013 PERSONA SMARTKEY3,21000,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,Hatchback,Hybrid,Auto,White,Phnom Penh,Por Senchey
11538640,Land cruiser 2013 GX-R Full option,73000,Cars for Sale,Toyota,Land Cruiser,2013,Tax Paper,Used,SUV,Petrol,Auto,White,Phnom Penh,Prampir Meakkakra
11660631,Belta 2010 ថ្មីណាស់,9900,Cars for Sale,Toyota,Belta,2010,Tax Paper,Used,Sedan,Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11607969,JDM Celica 1994 6th Generation លក់ឯសារគ្រប់ទាំងអស់,3400,Cars for Sale,Toyota,Celica,1994,Plate Number,Used,Sports,Petrol,Auto,Red,Takeo,Krong Doun Kaev
11668520,camry99Le abs ឡានស្អាត លេងយ៉ានគុជលក់ 4600$$,4600,Cars for Sale,Toyota,Camry,1999,Tax Paper,New,NaN,Petrol,Auto,Black,Phnom Penh,Chamkar Mon
11542768,2012 Prius PLUG-IN,21500,Cars for Sale,Toyota,Prius,2012,Tax Paper,Used,Hatchback,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11567713,Toyota Prius Plug-in 2013 ទឹកថ្នាំ​ហ្សុីនមួយជុំ​ ឡាន​កាលីហ្វ័រញ៉ា​,22300,Cars for Sale,Toyota,Prius,2013,Tax Paper,New,Sedan,Hybrid,Auto,White,Phnom Penh,Tuol Kouk
11640099,#ឡានលក់HIghlander-2002-V6-P1ពណ៌ទឹកប្រាក់,13500,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Por Senchey
11660544,Toyota Prius 05 Full nomap,7800,Cars for Sale,Toyota,Prius,2005,Plate Number,Used,Sedan,Hybrid,Auto,Gold,Phnom Penh,Saensokh
11169327,Toyota Corolla Green 96,4440,Cars for Sale,Toyota,Corolla,1996,Plate Number,New,SUV,Petrol,Auto,Green,Phnom Penh,Mean Chey
11572819,Toyota limite 2002 pong1,15300,Cars for Sale,Toyota,Highlander,2002,Plate Number,Used,SUV,Petrol,Auto,Gold,Phnom Penh,Tuol Kouk
11644644,ALPHARD 2016 Full V4 លេខBX ម្ចាស់ទី1 អត់បុកប៉ះ,61000,Cars for Sale,Toyota,Alphard,2016,Plate Number,Used,MPV (Minivan),Petrol,Auto,Black,Phnom Penh,Ruessei Kaev
11624384,011/លីមីធិត Full ប៉ុង1/ឡានស្អាតថ្មីឯកសាគ្រប់,32500,Cars for Sale,Toyota,Sienna,2011,Plate Number,Used,NaN,Petrol,Auto,White,Phnom Penh,Por Senchey
11632465,04 _ ម៉ាស៊ីន​ 4  ប៉ុង1,17600,Cars for Sale,Toyota,Highlander,2004,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Saensokh
11646485,Toyota Camry,17825,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Kamboul
11638904,Toyota Camry 02 XLE,8850,Cars for Sale,Toyota,Camry,2002,Plate Number,Used,SUV,Petrol,Manual,Silver,Phnom Penh,Saensokh
11468396,លក់Toyota prius2004 Full JBL,8500,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,SUV,Hybrid,Auto,Silver,Phnom Penh,Chamkar Mon
11566713,Toyota Prius,9500,Cars for Sale,Toyota,Prius,2006,Plate Number,New,Sedan,Hybrid,Auto,Silver,Phnom Penh,Dangkao
11643947,ALPHARD ឆ្នាំ2012 ក្នុងលឿង កៅចុច អូតូ3 បើកសាង,27200,Cars for Sale,Toyota,Alphard,2012,Tax Paper,New,SUV,Petrol,Auto,Black,Phnom Penh,Saensokh
11642716,Pruis 04 hf,7700,Cars for Sale,Toyota,Prius,2004,Plate Number,Used,Sedan,Petrol,Auto,Silver,Phnom Penh,Por Senchey
11350936,Prius 2010 Option 4,18500,Cars for Sale,Toyota,Prius,2010,Tax Paper,Used,Sedan,Hybrid,Auto,White,Phnom Penh,Dangkao
11594388,PRIUS 2007 Full Option ឡានមូល ពិន្ទុកប់,12600,Cars for Sale,Toyota,Prius,2007,Plate Number,Used,Sedan,Hybrid,Auto,White,Phnom Penh,Saensokh
11583590,Camery 07 Le gold,13662,Cars for Sale,Toyota,Camry,2007,Plate Number,Used,Other,Petrol,Auto,Other,Phnom Penh,Saensokh
11424026,Hi03 limited full ប៉ុង1 កាលី🥇,15500,Cars for Sale,Toyota,Highlander,2003,Plate Number,Used,SUV,Petrol,Auto,Silver,Phnom Penh,Tuol Kouk
11309570,Corolla 94 ឡានស្អាត,2500,Cars for Sale,Toyota,Corolla,1994,Plate Number,Used,Sedan,Petrol,Auto,Black,Battambang,Samlout
11472836,Toyota Alphard,58000,Cars for Sale,Toyota,Alphard,2015,Tax Paper,Used,NaN,Petrol,Auto,Black,Phnom Penh,Chrouy Changva
11627310,ថ្មីកប់​ ម្ចាស់ដេីមទីមួយប្រេីថែ​ នៅថ្មីខ្លាំង,15800,Cars for Sale,Toyota,RAV4,2006,Plate Number,Used,SUV,Petrol,Auto,White,Phnom Penh,Ruessei Kaev
11668534,"Camry 2007, hybrid full option បើកដំបូល",16200,Cars for Sale,Toyota,Camry,2007,Plate Number,New,Other,Petrol,Auto,White,Phnom Penh,Mean Chey
11627954,Toyota Prius 2010 Options 4,17200,Cars for Sale,Toyota,Prius,2010,Plate Number,Used,SUV,Hybrid,Auto,White,Phnom Penh,Saensokh
11539745,ឡានលក់ Hilux Rally 022,45500,Cars for Sale,Toyota,Hilux Rally,2022,Plate Number,Used,Pickup,Diesel,Auto,White,Phnom Penh,Tuol Kouk
11600666,Prius 2008 full,12672,Cars for Sale,Toyota,Prius,2008,Plate Number,Used,Other,Petrol,Auto,Gray,Phnom Penh,Saensokh
